,Cohorte,log(qx),Edad
10041,1998,-5.30031936921871,51
10042,1998,-5.199377418693133,52
10043,1998,-5.13110944756413,53
10044,1998,-5.035953102080546,54
10045,1998,-4.950481371276509,55
10046,1998,-4.874357675803708,56
10047,1998,-4.779523573132869,57
10048,1998,-4.69838256771027,58
10049,1998,-4.6011781647185535,59
10050,1998,-4.483837900820566,60
10051,1998,-4.399783356263141,61
10052,1998,-4.312500572025272,62
10053,1998,-4.252402866880376,63
10054,1998,-4.140807436632442,64
10055,1998,-4.061103228442299,65
10056,1998,-3.984056208327978,66
10057,1998,-3.8766558615908546,67
10058,1998,-3.759301918410482,68
10059,1998,-3.678137357582034,69
10060,1998,-3.5852404193544505,70
10061,1998,-3.476675522838112,71
10062,1998,-3.386702935511703,72
10063,1998,-3.2717493144752687,73
10064,1998,-3.176774648849565,74
10065,1998,-3.075858318033276,75
10066,1998,-2.9540146802021225,76
10067,1998,-2.8488651977444386,77
10068,1998,-2.778043572922745,78
10069,1998,-2.632618105986357,79
10070,1998,-2.5690276624534074,80
10071,1998,-2.4866281306863405,81
10072,1998,-2.370114749787645,82
10073,1998,-2.2890767429692533,83
10074,1998,-2.170154305813556,84
10075,1998,-2.1238533050506483,85
10076,1998,-2.0087221614671837,86
10077,1998,-1.9071703207393829,87
10078,1998,-1.7911996259695409,88
10079,1998,-1.7233907925101317,89
10080,1998,-1.630508343053392,90
10081,1998,-1.5732988658182272,91
10082,1998,-1.4669405842055558,92
10083,1998,-1.4170010218990527,93
10084,1998,-1.2831964031163234,94
10085,1998,-1.2585345923186186,95
10086,1998,-1.1927032120677052,96
10087,1998,-1.130288731528662,97
10088,1998,-1.071337646533229,98
10089,1998,-1.0158348622105415,99
10090,1998,-0.9637754984458987,100
10091,1998,-0.9151164216463864,101
10092,1998,-0.8697650344372219,102
10093,1998,-0.8276390342795924,103
10094,1998,-0.7886673824173576,104
10095,1998,-0.7526636665857003,105
10096,1998,-0.7195527594397169,106
10097,1998,-0.689175079807545,107
10098,1998,-0.6613578580705379,108
10099,1998,-0.6359732112854275,109
10100,1998,0.0,110+
10101,1999,-5.328776574032745,0
10102,1999,-7.641724454062337,1
10103,1999,-8.517193191416238,2
10104,1999,-8.740336742730447,3
10105,1999,-8.622553707074063,4
10106,1999,-8.517193191416238,5
10107,1999,-8.421883011611913,6
10108,1999,-8.804875263868018,7
10109,1999,-9.028018815182229,8
10110,1999,-8.679712120914012,9
10111,1999,-8.568486485803788,10
10112,1999,-8.517193191416238,11
10113,1999,-8.87386813535497,12
10114,1999,-8.377431249041079,13
10115,1999,-8.334871634622283,14
10116,1999,-7.929406526514119,15
10117,1999,-7.621105166859602,16
10118,1999,-7.369790738578696,17
10119,1999,-7.143477612503207,18
10120,1999,-7.143477612503207,19
10121,1999,-7.05857816871672,20
10122,1999,-7.070274208479912,21
10123,1999,-7.082108666126914,22
10124,1999,-7.070274208479912,23
10125,1999,-7.1184763102977895,24
10126,1999,-7.035588650492022,25
10127,1999,-7.013115794639964,26
10128,1999,-6.9485772735023925,27
10129,1999,-6.849486370858162,28
10130,1999,-6.750751530172472,29
10131,1999,-6.733801971858699,30
10132,1999,-6.7422408405045635,31
10133,1999,-6.5929445391421035,32
10134,1999,-6.469500348050982,33
10135,1999,-6.469500348050982,34
10136,1999,-6.482487543577793,35
10137,1999,-6.342441469932076,36
10138,1999,-6.325539659129474,37
10139,1999,-6.303439312128807,38
10140,1999,-6.137647057286063,39
10141,1999,-6.18020667170486,40
10142,1999,-6.123853735153728,41
10143,1999,-6.066188093303919,42
10144,1999,-5.885304351279592,43
10145,1999,-5.856933654150375,44
10146,1999,-5.741484341840213,45
10147,1999,-5.732181949177899,46
10148,1999,-5.607563616915658,47
10149,1999,-5.526473459685791,48
10150,1999,-5.451468546042212,49
10151,1999,-5.386056280856043,50
10152,1999,-5.316481337175707,51
10153,1999,-5.160296068650662,52
10154,1999,-5.114330530435021,53
10155,1999,-5.016150474784366,54
10156,1999,-4.919880930827792,55
10157,1999,-4.871743295229637,56
10158,1999,-4.7262085143651476,57
10159,1999,-4.694001399694707,58
10160,1999,-4.590281573494341,59
10161,1999,-4.472389074754273,60
10162,1999,-4.404681325238688,61
10163,1999,-4.359091663391386,62
10164,1999,-4.217190392220947,63
10165,1999,-4.168206410820556,64
10166,1999,-4.064591604072753,65
10167,1999,-3.9261219298076475,66
10168,1999,-3.8618052892675285,67
10169,1999,-3.7692222067964747,68
10170,1999,-3.6581562814710957,69
10171,1999,-3.6104380278073736,70
10172,1999,-3.512911371292157,71
10173,1999,-3.361592127069796,72
10174,1999,-3.2791567557531307,73
10175,1999,-3.1622592244493046,74
10176,1999,-3.076508583581279,75
10177,1999,-2.972015746936675,76
10178,1999,-2.845245440280055,77
10179,1999,-2.780782197268309,78
10180,1999,-2.6677243296306448,79
10181,1999,-2.538560623123634,80
10182,1999,-2.4725433908046015,81
10183,1999,-2.363397232390803,82
10184,1999,-2.2793569668748384,83
10185,1999,-2.1793944824388474,84
10186,1999,-2.074175432007336,85
10187,1999,-1.9858054897185689,86
10188,1999,-1.8932607745601608,87
10189,1999,-1.7998118024188834,88
10190,1999,-1.6723777122079746,89
10191,1999,-1.602611267091823,90
10192,1999,-1.5333105520465495,91
10193,1999,-1.4447712908788664,92
10194,1999,-1.387855579186845,93
10195,1999,-1.3256509159512044,94
10196,1999,-1.2433375278482126,95
10197,1999,-1.1780127026564045,96
10198,1999,-1.116175625048699,97
10199,1999,-1.057825494767389,98
10200,1999,-1.002965801784987,99
10201,1999,-0.9515293839668642,100
10202,1999,-0.9035225925964767,101
